encoder_a,encoder_b,metric,value
dinov2_large,mpnet,debiased_cka,0.24650648942653275
dinov2_large,mpnet,null_knn_z,966.6715328650924
dinov2_large,mpnet,unbiased_cka,0.24650301039218903
dinov2_large,siglip_base_text,mutual_knn,0.027035538107156754
dinov2_large,siglip_base_text,debiased_cka,0.24047575105676003
dinov2_large,siglip_base_text,null_knn_z,931.8520360409372
dinov2_large,siglip_base_text,unbiased_cka,0.2404906302690506
dinov2_large,siglip_base_vision,mutual_knn,0.576998770236969
dinov2_large,siglip_base_vision,debiased_cka,0.650780759818846
dinov2_large,siglip_base_vision,null_knn_z,20331.425741261603
dinov2_large,siglip_base_vision,unbiased_cka,0.6507842540740967
dinov2_large,sparsh_dino_base,mutual_knn,0.41296494007110596
dinov2_large,sparsh_dino_base,debiased_cka,0.2923732409454407
dinov2_large,sparsh_dino_base,null_knn_z,15402.631249732933
dinov2_large,sparsh_dino_base,unbiased_cka,0.2923727035522461
dinov2_large,sparsh_ijepa_base,mutual_knn,0.3643189072608948
dinov2_large,sparsh_ijepa_base,debiased_cka,0.25614041114412767
dinov2_large,sparsh_ijepa_base,null_knn_z,12727.113420886386
dinov2_large,sparsh_ijepa_base,unbiased_cka,0.2561399042606354
dinov2_small,mpnet,mutual_knn,0.026913706213235855
dinov2_small,mpnet,debiased_cka,0.27398994831672824
dinov2_small,mpnet,null_knn_z,943.6039703877788
dinov2_small,mpnet,unbiased_cka,0.273990660905838
dinov2_small,siglip_base_text,mutual_knn,0.026739001274108887
dinov2_small,siglip_base_text,debiased_cka,0.26251447310864245
dinov2_small,siglip_base_text,null_knn_z,908.0098237157073
dinov2_small,siglip_base_text,unbiased_cka,0.2625250220298767
dinov2_small,siglip_base_vision,mutual_knn,0.605604350566864
dinov2_small,siglip_base_vision,debiased_cka,0.6754870337748746
dinov2_small,siglip_base_vision,null_knn_z,20417.6503237018
dinov2_small,siglip_base_vision,unbiased_cka,0.6754853129386902
dinov2_small,sparsh_dino_base,mutual_knn,0.42692747712135315
dinov2_small,sparsh_dino_base,debiased_cka,0.2861015687295982
dinov2_small,sparsh_dino_base,null_knn_z,14555.575427853422
dinov2_small,sparsh_dino_base,unbiased_cka,0.2861008048057556
dinov2_small,sparsh_ijepa_base,mutual_knn,0.37736886739730835
dinov2_small,sparsh_ijepa_base,debiased_cka,0.24829425808736535
dinov2_small,sparsh_ijepa_base,null_knn_z,13860.94097949182
dinov2_small,sparsh_ijepa_base,unbiased_cka,0.24830248951911926
mpnet,siglip_base_text,mutual_knn,0.548556387424469
mpnet,siglip_base_text,debiased_cka,0.8083582532940546
mpnet,siglip_base_text,null_knn_z,19650.299917434124
mpnet,siglip_base_text,unbiased_cka,0.8083604574203491
mpnet,siglip_base_vision,mutual_knn,0.026651650667190552
mpnet,siglip_base_vision,debiased_cka,0.2567474775227486
mpnet,siglip_base_vision,null_knn_z,892.1979655752381
mpnet,siglip_base_vision,unbiased_cka,0.2567487955093384
mpnet,sparsh_dino_base,mutual_knn,0.023274792358279228
mpnet,sparsh_dino_base,debiased_cka,0.11544675310779987
mpnet,sparsh_dino_base,null_knn_z,794.451330610539
mpnet,sparsh_dino_base,unbiased_cka,0.11547848582267761
mpnet,sparsh_ijepa_base,mutual_knn,0.02159441076219082
mpnet,sparsh_ijepa_base,debiased_cka,0.10518100975974666
mpnet,sparsh_ijepa_base,null_knn_z,724.1193476362507
mpnet,sparsh_ijepa_base,unbiased_cka,0.10518528521060944
siglip_base_text,siglip_base_vision,mutual_knn,0.026628661900758743
siglip_base_text,siglip_base_vision,debiased_cka,0.24487621943082327
siglip_base_text,siglip_base_vision,null_knn_z,1029.5213712087962
siglip_base_text,siglip_base_vision,unbiased_cka,0.24488669633865356
siglip_base_text,sparsh_dino_base,mutual_knn,0.023035723716020584
siglip_base_text,sparsh_dino_base,debiased_cka,0.12161448091701049
siglip_base_text,sparsh_dino_base,null_knn_z,779.0069354651616
siglip_base_text,sparsh_dino_base,unbiased_cka,0.12178345024585724
siglip_base_text,sparsh_ijepa_base,mutual_knn,0.0212863776832819
siglip_base_text,sparsh_ijepa_base,debiased_cka,0.10752605798660649
siglip_base_text,sparsh_ijepa_base,null_knn_z,688.6981536796344
siglip_base_text,sparsh_ijepa_base,unbiased_cka,0.10761263966560364
siglip_base_vision,sparsh_dino_base,mutual_knn,0.4179301857948303
siglip_base_vision,sparsh_dino_base,debiased_cka,0.29155267236728427
siglip_base_vision,sparsh_dino_base,null_knn_z,15552.1371816984
siglip_base_vision,sparsh_dino_base,unbiased_cka,0.2916024625301361
siglip_base_vision,sparsh_ijepa_base,mutual_knn,0.3699232339859009
siglip_base_vision,sparsh_ijepa_base,debiased_cka,0.25193850798321454
siglip_base_vision,sparsh_ijepa_base,null_knn_z,14512.96146547094
siglip_base_vision,sparsh_ijepa_base,unbiased_cka,0.2520187795162201
sparsh_dino_base,sparsh_ijepa_base,mutual_knn,0.5000528693199158
sparsh_dino_base,sparsh_ijepa_base,debiased_cka,0.7960373335669964
sparsh_dino_base,sparsh_ijepa_base,null_knn_z,18081.120364871786
sparsh_dino_base,sparsh_ijepa_base,unbiased_cka,0.7960656881332397
